date,gold/oil,1Y_bond,%50da,%20da,vix,PCR
2018-06-07,19.74597,2.31,69.98,67.8,12.130000114440918,0.92
2018-06-08,19.74597,2.3,69.45,68.1,12.180000305175781,0.95
2018-06-11,19.516273,2.32,70.15,68.44,12.350000381469727,0.74
2018-06-12,19.461285,2.31,70.13,65.98,12.34000015258789,0.72
2018-06-13,19.494694,2.35,67.77,61.23,12.9399995803833,0.74
2018-06-14,19.591146,2.35,68.53,61.38,12.119999885559082,0.93
2018-06-15,19.591146,2.35,66.77,59.13,11.979999542236328,0.93
2018-06-18,19.603504,2.35,67.05,60.32,12.3100004196167,1.03
2018-06-19,19.196617,2.34,65.51,58.32,13.350000381469727,0.84
2018-06-20,19.334757,2.36,66.98,62.2,12.789999961853027,0.89
2018-06-21,18.480606,2.34,62.38,53.86,14.640000343322754,1.03
2018-06-22,18.480606,2.33,64.05,55.76,13.770000457763672,0.86
2018-06-25,17.816532,2.34,56.52,42.07,17.329999923706055,1.1
2018-06-26,17.218252,2.33,59.58,44.89,15.920000076293945,0.91
2018-06-27,16.988428,2.33,50.53,33.74,17.90999984741211,1.08
2018-06-28,16.875254,2.33,52.06,34.78,16.850000381469727,1.32
2018-06-29,16.875254,2.33,51.86,35.02,16.09000015258789,1.24
2018-07-02,16.767649,2.34,54.26,37.56,15.600000381469727,1.06
2018-07-03,16.881575,2.33,56.13,41.73,16.139999389648438,1.07
2018-07-05,16.995935,2.32,59.9,50.03,14.970000267028809,0.91
2018-07-06,16.995935,2.34,62.48,57.44,13.369999885559082,1.0
2018-07-09,16.918095,2.34,66.28,65.3,12.6899995803833,0.92
2018-07-10,17.658426,2.36,64.29,61.76,12.640000343322754,0.98
2018-07-11,17.702261,2.36,58.82,51.99,13.630000114440918,1.02
2018-07-12,17.456696,2.39,59.89,55.77,12.579999923706055,0.92
2018-07-13,17.456696,2.37,58.68,55.9,12.180000305175781,0.98
2018-07-16,18.003819,2.39,55.72,50.85,12.829999923706055,0.99
2018-07-17,17.834497,2.39,56.54,54.33,12.0600004196167,0.95
2018-07-18,17.598618,2.43,58.23,57.07,12.100000381469727,0.85
2018-07-19,17.449617,2.4,59.75,59.94,12.869999885559082,0.9
2018-07-20,17.449617,2.41,58.23,57.77,12.859999656677246,0.98
2018-07-23,17.861938,2.42,56.79,56.02,12.619999885559082,0.85
2018-07-24,17.76912,2.42,53.45,49.78,12.40999984741211,0.91
2018-07-25,17.602356,2.42,54.04,52.37,12.289999961853027,0.82
2018-07-26,17.798805,2.41,56.95,55.11,12.140000343322754,0.74
2018-07-27,17.798805,2.43,48.24,42.15,13.029999732971191,1.05
2018-07-30,17.796682,2.43,45.68,37.43,14.260000228881836,1.12
2018-07-31,18.000296,2.44,50.09,44.45,12.829999923706055,1.0
2018-08-01,17.555105,2.45,47.77,42.23,13.149999618530273,1.02
2018-08-02,17.728136,2.45,50.95,46.59,12.1899995803833,0.97
2018-08-03,17.728136,2.43,49.1,44.77,11.640000343322754,0.9
2018-08-06,17.48735,2.44,51.23,49.07,11.270000457763672,0.9
2018-08-07,18.114729,2.45,52.05,50.74,10.930000305175781,0.92
2018-08-08,18.139502,2.44,51.92,50.53,10.850000381469727,0.95
2018-08-09,17.907734,2.44,52.48,52.73,11.270000457763672,0.85
2018-08-10,17.907734,2.42,49.0,47.54,13.15999984741211,1.2
2018-08-13,17.795345,2.42,45.93,42.27,14.779999732971191,1.08
2018-08-14,18.112598,2.44,49.57,49.52,13.3100004196167,0.91
2018-08-15,17.968224,2.45,44.18,40.4,14.640000343322754,1.16
2018-08-16,17.850098,2.45,47.94,48.45,13.449999809265137,0.94
2018-08-17,17.850098,2.44,49.64,51.4,12.640000343322754,1.04
2018-08-20,17.707499,2.43,52.17,55.7,12.489999771118164,0.79
2018-08-21,17.628942,2.45,54.82,61.66,12.859999656677246,0.81
2018-08-22,17.499632,2.43,56.49,63.74,12.25,0.96
2018-08-23,17.553843,2.43,53.63,60.15,12.40999984741211,1.03
2018-08-24,17.553843,2.44,56.11,63.43,11.989999771118164,0.92
2018-08-27,17.618563,2.47,57.94,65.95,12.15999984741211,0.74
2018-08-28,17.328442,2.47,57.71,64.81,12.5,0.81
2018-08-29,17.04911,2.48,59.75,66.95,12.25,0.85
2018-08-30,17.196276,2.47,56.23,59.94,13.529999732971191,0.82
2018-08-31,17.196276,2.46,57.69,61.96,12.859999656677246,1.03
2018-09-04,17.38795,2.49,54.41,54.87,13.15999984741211,0.85
2018-09-05,17.675964,2.49,53.94,53.67,13.90999984741211,0.99
2018-09-06,17.617712,2.5,50.63,46.72,14.649999618530273,1.05
2018-09-07,17.617712,2.53,49.16,44.17,14.880000114440918,1.17
2018-09-10,17.262094,2.54,49.87,45.43,14.15999984741211,1.15
2018-09-11,17.11951,2.55,48.19,43.86,13.220000267028809,0.88
2018-09-12,17.524422,2.56,47.96,44.48,13.140000343322754,0.82
2018-09-13,17.321352,2.55,48.45,44.39,12.369999885559082,0.84
2018-09-14,17.321352,2.56,48.78,44.75,12.069999694824219,0.83
2018-09-17,17.13386,2.57,46.57,39.77,13.680000305175781,0.92
2018-09-18,16.903824,2.58,48.22,44.36,12.789999961853027,0.83
2018-09-19,17.036722,2.58,47.58,42.62,11.75,0.95
2018-09-20,16.900253,2.58,53.25,50.78,11.800000190734863,0.89
2018-09-21,16.900253,2.58,52.69,49.55,11.680000305175781,0.98
2018-09-24,16.602102,2.6,47.9,43.74,12.199999809265137,0.98
2018-09-25,16.682968,2.59,47.41,44.99,12.420000076293945,0.88
2018-09-26,16.39351,2.58,43.4,40.35,12.890000343322754,0.87
2018-09-27,16.266212,2.58,44.29,41.17,12.40999984741211,0.94
2018-09-28,16.266212,2.59,45.17,43.97,12.119999885559082,1.06
2018-10-01,15.9829855,2.6,42.01,38.97,12.0,1.01
2018-10-02,15.682502,2.61,40.02,35.22,12.050000190734863,0.8
2018-10-03,16.10655,2.62,42.48,40.05,11.609999656677246,0.86
2018-10-04,16.158192,2.63,36.05,31.4,14.220000267028809,1.07
2018-10-05,16.158192,2.64,33.18,27.8,14.819999694824219,1.18
2018-10-08,15.83778,2.64,32.62,29.11,15.6899995803833,1.17
2018-10-09,16.253931,2.65,31.39,27.78,15.949999809265137,0.94
2018-10-10,17.23968,2.67,19.68,14.72,22.959999084472656,1.22
2018-10-11,17.074574,2.66,14.76,9.7,24.979999542236328,1.18
2018-10-12,17.074574,2.66,16.19,11.42,21.309999465942383,1.16
2018-10-15,17.064795,2.67,17.64,14.01,21.299999237060547,0.96
2018-10-16,17.544085,2.66,25.83,26.1,17.6200008392334,1.03
2018-10-17,17.865986,2.66,24.17,24.49,17.399999618530273,1.17
2018-10-18,17.72714,2.67,20.19,19.56,20.059999465942383,1.3
2018-10-19,17.72714,2.67,18.89,19.14,19.889999389648438,1.14
2018-10-22,18.566914,2.68,17.86,18.05,19.639999389648438,1.07
2018-10-23,18.374739,2.67,15.67,16.32,20.709999084472656,1.04
2018-10-24,18.254864,2.64,11.3,11.55,25.229999542236328,1.29
2018-10-25,18.234947,2.66,13.24,16.19,24.219999313354492,1.03
2018-10-26,18.234947,2.63,11.39,14.48,24.15999984741211,1.32
2018-10-29,18.473858,2.64,12.26,17.05,24.700000762939453,1.27
2018-10-30,18.562243,2.66,16.07,26.5,23.350000381469727,1.18
2018-10-31,19.4065,2.69,17.49,31.63,21.229999542236328,1.12
2018-11-01,19.494774,2.67,22.63,48.15,19.34000015258789,0.85
2018-11-02,19.494774,2.7,23.57,49.19,19.510000228881836,0.93
2018-11-05,19.4897,2.71,24.76,51.87,19.959999084472656,1.02
2018-11-06,19.67208,2.72,28.17,57.12,19.90999984741211,1.12
2018-11-07,19.88325,2.74,35.54,66.65,16.360000610351562,0.96
2018-11-08,20.156586,2.74,36.09,64.46,16.719999313354492,0.97
2018-11-09,20.043198,2.73,31.51,55.67,17.360000610351562,1.11
2018-11-12,20.045053,2.73,26.03,44.18,20.450000762939453,1.19
2018-11-13,21.53349,2.72,27.25,45.54,20.020000457763672,0.98
2018-11-14,21.473778,2.71,24.76,41.57,21.25,1.22
2018-11-15,21.480696,2.7,28.0,50.47,19.979999542236328,0.85
2018-11-16,21.622389,2.68,30.01,51.6,18.139999389648438,0.94
2018-11-19,21.548626,2.66,26.37,41.29,20.100000381469727,0.97
2018-11-20,22.814898,2.67,20.98,29.84,22.479999542236328,0.92
2018-11-21,22.438221,2.67,24.41,36.37,20.799999237060547,1.08
2018-11-23,24.216581,2.67,26.29,36.3,21.520000457763672,1.12
2018-11-26,23.633545,2.7,29.48,41.47,18.899999618530273,0.96
2018-11-27,23.491077,2.7,27.79,35.14,19.020000457763672,0.92
2018-11-28,24.287134,2.69,37.23,54.09,18.489999771118164,0.84
2018-11-29,23.79203,2.69,36.54,50.23,18.790000915527344,0.89
2018-11-30,23.958374,2.7,40.28,54.21,18.06999969482422,0.76
2018-12-03,23.303116,2.72,45.01,62.48,16.440000534057617,0.76
2018-12-04,23.307041,2.71,29.17,31.76,20.739999771118164,0.95
2018-12-06,24.045444,2.7,29.24,31.05,21.190000534057617,1.08
2018-12-07,23.698917,2.68,24.03,23.41,23.229999542236328,1.17
2018-12-10,24.386274,2.69,23.24,22.91,22.639999389648438,1.07
2018-12-11,24.04453,2.7,24.23,23.95,21.760000228881836,0.97
2018-12-12,24.328445,2.7,27.34,29.13,21.459999084472656,1.0
2018-12-13,23.63446,2.69,25.26,25.58,20.649999618530273,1.16
2018-12-14,24.160156,2.68,21.13,18.65,21.6299991607666,1.14
2018-12-17,25.008018,2.66,14.55,9.76,24.520000457763672,1.37
2018-12-18,27.01557,2.64,14.78,10.1,25.579999923706055,1.09
2018-12-19,26.527542,2.62,12.47,7.67,25.579999923706055,1.28
2018-12-20,27.54141,2.64,11.05,6.87,28.3799991607666,1.82
2018-12-21,27.501646,2.62,7.9,5.59,30.110000610351562,1.43
2018-12-24,29.802494,2.61,5.63,4.33,36.06999969482422,1.32
2018-12-26,27.459972,2.61,10.34,8.89,30.40999984741211,1.06
2018-12-27,28.632595,2.58,11.1,10.64,29.959999084472656,0.96
2018-12-28,28.235165,2.57,12.78,14.96,28.34000015258789,0.78
2018-12-31,28.150188,2.63,15.32,21.47,25.420000076293945,0.98
2019-01-02,27.52471,2.6,16.4,31.48,23.219999313354492,1.03
2019-01-03,27.432577,2.5,13.22,24.9,25.450000762939453,1.31
2019-01-04,26.745203,2.57,24.16,58.21,21.3799991607666,0.91
2019-01-07,26.521023,2.58,31.06,71.85,21.399999618530273,0.87
2019-01-08,25.77742,2.6,36.87,80.75,20.469999313354492,0.97
2019-01-09,24.623758,2.59,41.32,85.67,19.979999542236328,0.93
2019-01-10,24.428598,2.59,43.77,87.1,19.5,1.13
2019-01-11,24.948633,2.58,44.79,86.93,18.190000534057617,1.08
2019-01-14,25.521679,2.57,40.96,83.89,19.06999969482422,1.04
2019-01-15,24.682402,2.57,46.26,86.79,18.600000381469727,1.03
2019-01-16,24.691263,2.57,51.52,87.5,19.040000915527344,1.08
2019-01-17,24.793547,2.57,56.8,88.17,18.059999465942383,0.8
2019-01-18,23.815987,2.6,64.48,89.51,17.799999237060547,0.84
2019-01-22,24.396044,2.59,55.36,82.75,20.799999237060547,0.93
2019-01-23,24.384264,2.59,56.17,80.02,19.520000457763672,1.16
2019-01-24,24.07491,2.58,60.5,79.32,18.889999389648438,0.98
2019-01-25,24.16465,2.6,67.24,81.89,17.420000076293945,0.75
2019-01-28,25.05097,2.6,65.11,75.96,18.8700008392334,0.99
2019-01-29,24.539484,2.6,65.05,72.89,19.1299991607666,0.89
2019-01-30,24.154528,2.57,70.72,76.88,17.65999984741211,0.89
2019-01-31,24.534298,2.55,74.03,77.75,16.56999969482422,0.84
2019-02-01,23.830982,2.56,74.59,76.54,16.139999389648438,1.13
2019-02-04,24.089077,2.57,78.93,79.93,15.729999542236328,0.84
2019-02-05,24.49124,2.56,78.97,79.17,15.569999694824219,0.83
2019-02-06,24.24551,2.56,78.13,76.13,15.380000114440918,0.97
2019-02-07,24.87462,2.55,73.66,67.38,16.3700008392334,0.99
2019-02-08,24.918436,2.54,73.18,64.79,15.720000267028809,1.04
2019-02-11,24.937988,2.55,74.98,67.36,15.970000267028809,0.87
2019-02-12,24.655367,2.55,79.91,74.7,15.430000305175781,0.78
2019-02-13,24.319109,2.55,81.16,74.78,15.649999618530273,1.01
2019-02-14,24.072783,2.53,80.78,72.85,16.219999313354492,0.92
2019-02-15,23.711098,2.55,84.46,79.69,14.90999984741211,0.8
2019-02-19,23.891958,2.54,85.77,80.9,14.880000114440918,0.86
2019-02-20,23.59979,2.54,84.86,78.85,14.020000457763672,0.79
2019-02-21,23.235605,2.55,84.09,75.8,14.460000038146973,0.93
2019-02-22,23.213413,2.55,85.65,78.04,13.510000228881836,0.79
2019-02-25,23.898703,2.56,85.27,76.85,14.850000381469727,0.78
2019-02-26,23.875675,2.56,83.96,71.77,15.170000076293945,0.85
2019-02-27,23.141903,2.55,83.4,69.47,14.699999809265137,0.93
2019-02-28,22.943027,2.54,81.54,64.91,14.779999732971191,0.96
2019-03-01,23.232975,2.55,82.18,66.65,13.569999694824219,0.91
2019-03-04,22.70366,2.54,80.0,61.31,14.630000114440918,1.0
2019-03-05,22.666195,2.54,78.21,57.02,14.739999771118164,0.89
2019-03-06,22.854856,2.54,70.83,40.69,15.739999771118164,1.06
2019-03-07,22.65796,2.52,65.53,33.3,16.59000015258789,1.12
2019-03-08,23.1318,2.53,62.86,31.45,16.049999237060547,0.97
2019-03-11,22.794092,2.53,69.32,43.92,14.329999923706055,0.82
2019-03-12,22.4425,2.52,68.0,43.18,13.770000457763672,1.01
2019-03-13,22.067907,2.53,69.54,46.91,13.40999984741211,0.85
2019-03-14,22.245386,2.52,83.33,66.66,13.5,0.91
2019-03-15,22.245386,2.52,66.03,46.96,12.880000114440918,0.85
2019-03-18,22.107403,2.52,68.77,52.9,13.100000381469727,0.81
2019-03-19,21.736586,2.5,63.92,48.63,13.5600004196167,0.96
2019-03-20,21.77559,2.47,59.1,43.99,13.90999984741211,0.89
2019-03-21,22.215446,2.48,61.16,52.44,13.630000114440918,0.77
2019-03-22,22.215446,2.45,46.92,32.54,16.479999542236328,0.89
2019-03-25,21.926928,2.41,47.31,33.76,16.329999923706055,0.86
2019-03-26,22.048477,2.44,51.02,41.27,14.680000305175781,0.88
2019-03-27,21.750423,2.4,49.9,39.18,15.149999618530273,1.03
2019-03-28,21.499834,2.4,51.64,44.07,14.430000305175781,0.87
2019-03-29,21.499834,2.4,52.58,48.55,13.710000038146973,0.88
2019-04-01,20.613613,2.41,58.82,61.19,13.399999618530273,0.84
2019-04-02,20.651617,2.41,57.3,60.05,13.359999656677246,0.83
2019-04-03,20.756844,2.41,58.24,61.71,13.739999771118164,0.86
2019-04-04,20.456562,2.41,60.76,65.65,13.579999923706055,0.81
2019-04-05,20.456562,2.43,65.04,71.7,12.819999694824219,0.82
2019-04-08,20.373554,2.43,63.83,69.8,13.180000305175781,0.76
2019-04-09,20.261568,2.42,57.45,59.03,14.279999732971191,0.86
2019-04-10,20.267378,2.41,61.8,68.53,13.300000190734863,0.89
2019-04-11,20.200344,2.44,60.9,66.31,13.020000457763672,0.99
2019-04-12,20.200344,2.44,62.83,67.15,12.010000228881836,0.74
2019-04-15,19.86885,2.43,59.37,65.25,12.319999694824219,0.91
2019-04-16,19.952948,2.45,60.17,62.79,12.180000305175781,0.92
2019-04-17,19.873438,2.44,56.12,57.32,12.600000381469727,0.81
2019-04-18,19.873438,2.44,55.58,57.21,12.09000015258789,0.88
2019-04-22,19.144796,2.46,52.16,52.56,12.420000076293945,0.86
2019-04-23,19.35802,2.43,59.24,60.99,12.279999732971191,0.81
2019-04-24,19.564486,2.42,58.6,59.21,13.140000343322754,0.87
2019-04-25,20.298578,2.42,54.52,51.84,13.25,0.85
2019-04-26,20.298578,2.41,58.61,57.7,12.729999542236328,0.86
2019-04-29,20.071978,2.42,60.1,58.15,13.109999656677246,0.86
2019-04-30,20.1478,2.39,58.51,56.11,13.119999885559082,1.04
2019-05-01,20.541983,2.39,52.78,48.54,14.800000190734863,0.93
2019-05-02,20.652245,2.41,53.73,48.73,14.420000076293945,0.93
2019-05-03,20.652245,2.41,62.27,61.11,12.869999885559082,0.77
2019-05-06,20.903908,2.39,60.0,58.04,15.4399995803833,1.05
2019-05-07,20.595623,2.37,50.4,43.19,19.31999969482422,0.87
2019-05-08,20.802269,2.37,48.65,40.23,19.399999618530273,1.2
2019-05-09,20.851442,2.36,47.89,39.29,19.100000381469727,1.28
2019-05-10,20.851442,2.36,49.85,43.33,16.040000915527344,1.24
2019-05-13,20.95662,2.32,36.17,26.58,20.549999237060547,1.09
2019-05-14,20.901323,2.32,42.22,33.2,18.059999465942383,1.02
2019-05-15,20.439001,2.3,44.48,37.19,16.440000534057617,1.15
2019-05-16,20.307522,2.33,47.72,42.12,15.289999961853027,1.02
2019-05-17,20.307522,2.33,41.53,33.54,15.960000038146973,1.09
2019-05-20,20.193682,2.34,39.26,29.68,16.309999465942383,0.85
2019-05-21,20.735916,2.36,43.82,38.29,14.949999809265137,1.0
2019-05-22,22.186152,2.37,40.73,33.8,14.75,0.94
2019-05-23,21.882996,2.32,33.16,24.81,16.920000076293945,1.21
2019-05-24,21.882996,2.33,36.32,29.05,15.850000381469727,0.96
2019-05-28,21.775208,2.31,33.46,25.55,17.5,1.07
2019-05-29,22.7443,2.3,29.08,20.03,17.899999618530273,1.41
2019-05-30,24.407478,2.29,28.59,22.0,17.299999237060547,1.1
2019-05-31,24.407478,2.21,25.64,18.62,18.709999084472656,1.19
2019-06-03,24.7457,2.11,26.06,20.96,18.860000610351562,1.13
2019-06-04,25.7024,2.11,33.04,36.52,16.969999313354492,0.96
2019-06-05,25.434492,2.04,33.33,38.31,16.09000015258789,0.99
2019-06-06,24.841635,2.02,33.48,39.06,15.930000305175781,0.85
2019-06-07,24.841635,1.97,35.97,45.42,16.299999237060547,0.79
2019-06-10,24.899569,2.03,38.06,51.89,15.9399995803833,0.78
2019-06-11,26.044193,2.05,38.19,52.1,15.989999771118164,0.98
2019-06-12,25.615913,2.02,38.37,51.52,15.90999984741211,1.0
2019-06-13,25.520853,2.0,42.03,59.86,15.819999694824219,0.9
2019-06-14,25.520853,2.0,39.3,55.63,15.279999732971191,0.97
2019-06-17,24.983301,2.03,39.94,56.97,15.350000381469727,1.0
2019-06-18,25.011162,2.04,45.69,66.94,15.149999618530273,0.91
2019-06-19,24.58782,1.96,47.12,70.25,14.329999923706055,0.85
2019-06-20,24.311335,1.91,49.73,73.16,14.75,0.76
2019-06-21,24.311335,1.95,47.6,68.63,15.399999618530273,0.76
2019-06-24,24.46654,1.92,42.73,59.91,15.260000228881836,0.77
2019-06-25,23.772312,1.93,41.69,55.43,16.280000686645508,0.98
2019-06-26,23.69847,1.96,40.89,52.34,16.209999084472656,0.91
2019-06-27,24.109798,1.93,48.49,63.76,15.819999694824219,0.89
2019-06-28,24.109798,1.92,56.83,71.03,15.079999923706055,0.86
2019-07-01,24.970667,1.94,59.34,72.42,14.0600004196167,0.88
2019-07-02,24.970667,1.91,56.52,70.24,12.930000305175781,0.89
2019-07-03,24.72445,1.91,61.44,74.47,12.569999694824219,0.77
2019-07-05,24.286211,1.98,63.62,75.4,13.279999732971191,0.9
2019-07-08,24.165657,1.99,58.68,66.11,13.960000038146973,0.94
2019-07-09,23.334436,2.0,58.86,65.23,14.09000015258789,0.94
2019-07-10,23.327244,1.93,59.87,64.2,13.029999732971191,0.87
2019-07-11,23.416376,1.97,58.23,59.28,12.930000305175781,0.88
2019-07-12,23.416376,1.96,62.72,64.59,12.390000343322754,0.9
2019-07-15,24.456785,1.95,60.55,59.78,12.680000305175781,0.96
2019-07-16,25.031702,2.0,60.46,57.56,12.859999656677246,0.9
2019-07-17,25.788427,1.95,56.27,49.08,13.970000267028809,0.99
2019-07-18,25.617472,1.9,57.68,50.21,13.529999732971191,0.94
2019-07-19,25.617472,1.94,55.69,44.82,14.449999809265137,1.09
2019-07-22,25.014973,1.95,53.89,43.26,13.529999732971191,0.99
2019-07-23,25.461704,1.97,58.36,49.98,12.609999656677246,0.75
2019-07-24,25.2392,1.98,63.44,58.16,12.069999694824219,0.73
2019-07-25,25.240213,1.99,58.55,48.56,12.739999771118164,0.77
2019-07-26,25.240213,2.0,61.91,55.16,12.15999984741211,0.81
2019-07-29,24.628767,1.98,60.17,51.12,12.829999923706055,0.81
2019-07-30,24.344484,1.97,63.48,57.6,13.9399995803833,1.03
2019-07-31,26.337349,2.0,58.54,48.19,16.1200008392334,0.99
2019-08-01,25.971972,1.88,50.12,36.88,17.8700008392334,1.06
2019-08-02,25.971972,1.85,45.16,31.91,17.610000610351562,1.13
2019-08-05,27.454782,1.78,29.4,17.53,24.59000015258789,1.24
2019-08-06,29.502838,1.8,34.87,22.67,20.170000076293945,1.1
2019-08-07,28.5059,1.75,35.81,26.18,19.489999771118164,1.26
2019-08-08,27.46055,1.79,43.19,37.9,16.90999984741211,1.05
2019-08-09,27.46055,1.78,38.92,34.31,17.969999313354492,0.99
2019-08-12,26.308231,1.75,34.95,30.14,21.09000015258789,1.16
2019-08-13,27.44704,1.86,38.6,36.05,17.520000457763672,0.93
2019-08-14,27.897924,1.79,27.85,21.42,22.100000381469727,1.27
2019-08-15,27.565155,1.72,28.09,22.98,21.18000030517578,1.17
2019-08-16,27.565155,1.71,34.81,31.98,18.469999313354492,1.1
2019-08-19,26.705715,1.75,38.43,39.21,16.8799991607666,0.94
2019-08-20,27.02227,1.72,36.41,35.22,17.5,0.84
2019-08-21,27.051493,1.77,39.42,42.47,15.800000190734863,1.28
2019-08-22,28.18165,1.79,38.77,41.07,16.68000030517578,0.93
2019-08-23,28.18165,1.73,28.31,24.74,19.8700008392334,1.19
2019-08-26,28.053886,1.75,31.55,32.0,19.31999969482422,1.09
2019-08-27,27.569023,1.77,27.67,27.75,20.309999465942383,0.95
2019-08-28,26.917652,1.74,31.04,35.73,19.350000381469727,1.18
2019-08-29,27.569874,1.75,36.36,50.0,17.8799991607666,1.01
2019-08-30,27.569874,1.76,36.92,53.38,18.979999542236328,1.25
2019-09-03,27.555992,1.72,33.03,40.3,19.65999984741211,1.11
2019-09-04,26.91652,1.69,36.65,52.03,17.329999923706055,1.0
2019-09-05,26.648973,1.73,43.8,66.45,16.270000457763672,0.82
2019-09-06,26.648973,1.73,43.48,65.16,15.0,0.92
2019-09-09,25.963415,1.74,49.24,70.8,15.270000457763672,0.98
2019-09-10,26.805382,1.81,56.27,73.22,15.199999809265137,0.84
2019-09-11,27.204573,1.79,64.33,78.88,14.609999656677246,0.78
2019-09-12,27.181404,1.82,64.56,78.24,14.220000267028809,0.84
2019-09-13,27.181404,1.88,65.32,77.1,13.739999771118164,0.92
2019-09-16,25.364004,1.86,67.34,77.29,14.670000076293945,1.19
2019-09-17,25.942179,1.87,67.28,78.76,14.4399995803833,0.83
2019-09-18,25.776707,1.87,65.67,76.67,13.949999809265137,1.03
2019-09-19,25.947668,1.88,64.67,75.16,14.050000190734863,1.12
2019-09-20,25.947668,1.84,64.94,73.92,15.319999694824219,1.05
2019-09-23,26.742886,1.81,64.58,70.85,14.90999984741211,1.03
2019-09-24,26.634802,1.78,56.12,56.8,17.049999237060547,1.15
2019-09-25,26.723986,1.82,60.89,60.0,15.960000038146973,1.05
2019-09-26,26.812735,1.79,57.06,51.9,16.06999969482422,1.04
2019-09-27,26.812735,1.74,54.04,44.59,17.219999313354492,1.06
2019-09-30,27.63894,1.75,55.36,44.15,16.239999771118164,1.17
2019-10-01,28.514439,1.73,43.84,25.92,18.559999465942383,1.09
2019-10-02,28.734032,1.67,35.38,16.98,20.559999465942383,1.27
2019-10-03,28.521112,1.58,37.67,19.73,19.1200008392334,1.37
2019-10-04,28.521112,1.58,45.35,27.16,17.040000915527344,1.05
2019-10-07,28.447653,1.64,43.9,25.23,17.860000610351562,1.05
2019-10-08,28.638523,1.62,33.8,18.06,20.280000686645508,1.01
2019-10-09,27.9141,1.59,37.92,21.94,18.639999389648438,1.03
2019-10-10,27.106031,1.63,41.61,25.37,17.56999969482422,0.99
2019-10-11,27.106031,1.67,52.31,41.15,15.579999923706055,0.94
2019-10-14,27.979548,1.67,50.07,38.77,14.569999694824219,1.15
2019-10-15,27.886057,1.65,55.26,51.85,13.539999961853027,1.01
2019-10-16,27.671057,1.59,55.14,53.12,13.680000305175781,0.92
2019-10-17,27.671997,1.59,59.68,62.16,13.789999961853027,0.91
2019-10-18,27.671997,1.58,57.58,59.96,14.25,1.14
2019-10-21,27.357828,1.59,62.13,68.17,14.0,0.94
2019-10-22,26.619617,1.59,60.66,66.47,14.460000038146973,0.95
2019-10-23,26.65659,1.58,60.93,68.52,14.010000228881836,0.87
2019-10-24,26.464878,1.59,59.8,67.05,13.710000038146973,0.78
2019-10-25,26.464878,1.6,61.33,69.62,12.649999618530273,0.82
2019-10-28,26.773497,1.6,63.03,72.29,13.109999656677246,0.79
2019-10-29,27.119505,1.59,63.17,71.22,13.199999809265137,0.85
2019-10-30,27.895903,1.59,63.49,70.05,12.329999923706055,0.97
2019-10-31,26.83274,1.53,59.61,63.67,13.220000267028809,1.16
2019-11-01,26.83274,1.53,65.84,72.14,12.300000190734863,0.74
2019-11-04,26.671383,1.56,67.48,72.85,12.829999923706055,0.65
2019-11-05,25.874542,1.62,66.65,70.39,13.100000381469727,0.85
2019-11-06,26.44543,1.58,63.82,65.57,12.619999885559082,0.93
2019-11-07,25.620296,1.58,62.98,64.7,12.729999542236328,0.66
2019-11-08,25.52935,1.58,62.85,63.92,12.069999694824219,0.94
2019-11-11,25.59796,1.58,62.19,62.19,12.6899995803833,0.91
2019-11-12,25.565142,1.58,61.04,60.2,12.680000305175781,0.88
2019-11-13,25.589985,1.57,59.26,56.82,13.0,1.0
2019-11-14,25.925665,1.55,59.21,56.56,13.050000190734863,0.92
2019-11-15,25.420998,1.54,61.49,58.74,12.050000190734863,0.84
2019-11-18,25.782648,1.54,59.29,54.22,12.460000038146973,0.84
2019-11-19,26.685385,1.54,60.52,56.48,12.859999656677246,1.08
2019-11-20,25.797585,1.54,58.64,50.49,12.779999732971191,1.0
2019-11-21,24.976099,1.55,56.81,45.99,13.130000114440918,1.21
2019-11-22,25.326294,1.56,58.56,47.89,12.34000015258789,0.96
2019-11-25,25.109465,1.58,65.13,61.21,11.869999885559082,0.94
2019-11-26,24.992296,1.59,65.02,60.85,11.539999961853027,1.05
2019-11-27,25.011187,1.6,67.02,65.34,11.75,0.94
2019-11-29,26.565163,1.6,66.08,60.14,12.619999885559082,0.96
2019-12-02,26.131166,1.6,60.86,48.65,14.90999984741211,0.99
2019-12-03,26.349377,1.57,57.97,42.71,15.960000038146973,1.13
2019-12-04,25.226767,1.56,61.66,49.97,14.800000190734863,0.98
2019-12-05,25.2764,1.56,61.89,52.55,14.520000457763672,1.08
2019-12-06,24.64696,1.57,66.29,62.96,13.619999885559082,0.88
2019-12-09,24.725517,1.56,65.54,59.6,15.859999656677246,1.02
2019-12-10,24.689398,1.56,65.35,60.56,15.680000305175781,0.98
2019-12-11,25.00681,1.55,66.5,61.81,14.989999771118164,0.98
2019-12-12,24.78371,1.55,68.65,67.1,13.9399995803833,0.72
2019-12-13,24.564674,1.54,67.64,64.32,12.630000114440918,1.1
2019-12-16,24.497593,1.54,69.62,67.85,12.140000343322754,0.87
2019-12-17,24.19757,1.53,70.85,68.6,12.289999961853027,0.63
2019-12-18,24.168718,1.54,71.1,68.97,12.579999923706055,1.06
2019-12-19,24.145702,1.52,71.76,70.24,12.5,0.78
2019-12-20,24.399405,1.52,72.39,70.81,12.510000228881836,0.79
2019-12-23,24.496035,1.53,72.27,69.23,12.609999656677246,0.8
